player_id,player_name,player_position,team_shortname,top_movement,top_off_ball_runs,top_press,top_movement_build_up,top_movement_create,top_movement_finish,top_movement_direct,top_movement_quick_break,top_movement_transition,top_movement_set_play,top_movement_chaotic,top_off_ball_runs_build_up,top_off_ball_runs_create,top_off_ball_runs_finish,top_off_ball_runs_direct,top_off_ball_runs_quick_break,top_off_ball_runs_transition,top_off_ball_runs_set_play,top_off_ball_runs_chaotic,top_off_ball_runs_behind,top_off_ball_runs_coming_short,top_off_ball_runs_cross_receiver,top_off_ball_runs_dropping_off,top_off_ball_runs_overlap,top_off_ball_runs_pulling_half_space,top_off_ball_runs_pulling_wide,top_off_ball_runs_run_ahead_of_the_ball,top_off_ball_runs_support,top_off_ball_runs_underlap,top_press_pressing,top_press_pressure,top_press_counter_press,top_press_recovery_press,top_press_other,top_movement_winning,top_movement_drawing,top_movement_loosing,top_off_ball_runs_winning,top_off_ball_runs_drawing,top_off_ball_runs_loosing,top_press_winning,top_press_drawing,top_press_loosing,top_movement_left,top_movement_center,top_movement_right,top_movement_middle_third,top_movement_attacking_third,top_movement_penalty,top_off_ball_runs_left,top_off_ball_runs_center,top_off_ball_runs_right,top_off_ball_runs_middle_third,top_off_ball_runs_attacking_third,top_off_ball_runs_penalty,top_movement_jogging,top_movement_running,top_movement_hsr,top_movement_sprinting,top_off_ball_runs_running,top_off_ball_runs_hsr,top_off_ball_runs_sprinting,top_choice,top_choice_attempts,top_choice_winning,top_choice_attempts_winning,top_choice_drawing,top_choice_attempts_drawing,top_choice_loosing,top_choice_attempts_loosing,top_choice_left,top_choice_attempts_left,top_choice_center,top_choice_attempts_center,top_choice_right,top_choice_attempts_right,top_choice_middle_third,top_choice_attempts_middle_third,top_choice_attacking_third,top_choice_attempts_attacking_third,top_choice_penalty,top_choice_attempts_penalty,top_choice_build_up,top_choice_attempts_build_up,top_choice_create,top_choice_attempts_create,top_choice_finish,top_choice_attempts_finish,top_choice_direct,top_choice_attempts_direct,top_choice_quick_break,top_choice_attempts_quick_break,top_choice_transition,top_choice_attempts_transition,top_choice_set_play,top_choice_attempts_set_play,top_choice_chaotic,top_choice_attempts_chaotic,minutes_total,match_played,top_movement_per90,top_off_ball_runs_per90,top_press_per90,top_movement_build_up_per90,top_movement_create_per90,top_movement_finish_per90,top_movement_direct_per90,top_movement_quick_break_per90,top_movement_transition_per90,top_movement_set_play_per90,top_movement_chaotic_per90,top_off_ball_runs_build_up_per90,top_off_ball_runs_create_per90,top_off_ball_runs_finish_per90,top_off_ball_runs_direct_per90,top_off_ball_runs_quick_break_per90,top_off_ball_runs_transition_per90,top_off_ball_runs_set_play_per90,top_off_ball_runs_chaotic_per90,top_off_ball_runs_behind_per90,top_off_ball_runs_coming_short_per90,top_off_ball_runs_cross_receiver_per90,top_off_ball_runs_dropping_off_per90,top_off_ball_runs_overlap_per90,top_off_ball_runs_pulling_half_space_per90,top_off_ball_runs_pulling_wide_per90,top_off_ball_runs_run_ahead_of_the_ball_per90,top_off_ball_runs_support_per90,top_off_ball_runs_underlap_per90,top_press_pressing_per90,top_press_pressure_per90,top_press_counter_press_per90,top_press_recovery_press_per90,top_press_other_per90,top_movement_winning_per90,top_movement_drawing_per90,top_movement_loosing_per90,top_off_ball_runs_winning_per90,top_off_ball_runs_drawing_per90,top_off_ball_runs_loosing_per90,top_press_winning_per90,top_press_drawing_per90,top_press_loosing_per90,top_movement_left_per90,top_movement_center_per90,top_movement_right_per90,top_movement_middle_third_per90,top_movement_attacking_third_per90,top_movement_penalty_per90,top_off_ball_runs_left_per90,top_off_ball_runs_center_per90,top_off_ball_runs_right_per90,top_off_ball_runs_middle_third_per90,top_off_ball_runs_attacking_third_per90,top_off_ball_runs_penalty_per90,top_movement_jogging_per90,top_movement_running_per90,top_movement_hsr_per90,top_movement_sprinting_per90,top_off_ball_runs_running_per90,top_off_ball_runs_hsr_per90,top_off_ball_runs_sprinting_per90
51649,A. Šušnjar,LCB,Newcastle,0.09,0.04,2.5,0.0,0.04,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.75,0.0,1.25,0.5,0.0,0.08,0.01,0.0,0.04,0.0,0.0,2.5,0.0,0.05,0.03,0.01,0.05,0.04,0.02,0.02,0.02,0.0,0.02,0.02,0.02,0.05,0.02,0.0,0.0,0.02,0.0,0.0,0.28,47.0,0.0,0.0,0.28,40.0,0.29,7.0,0.19,16.0,0.42,12.0,0.26,19.0,0.27,26.0,1.0,1.0,1.0,1.0,0.35,20.0,0.19,21.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,2.0,98.4,1,0.08,0.04,2.29,0.0,0.04,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.69,0.0,1.14,0.46,0.0,0.07,0.01,0.0,0.04,0.0,0.0,2.29,0.0,0.05,0.03,0.01,0.05,0.04,0.02,0.02,0.02,0.0,0.02,0.02,0.02,0.05,0.02,0.0,0.0,0.02,0.0,0.0
51667,D. Hall,RCB,Auckland FC,0.31,0.03,12.0,0.0,0.09,0.09,0.0,0.0,0.0,0.11,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,3.75,0.25,5.0,3.0,0.12,0.15,0.04,0.02,0.01,0.0,4.75,7.0,0.25,0.02,0.2,0.08,0.19,0.1,0.09,0.0,0.03,0.0,0.03,0.0,0.0,0.13,0.02,0.0,0.0,0.03,0.0,0.0,0.31,33.5,0.32,4.75,0.31,19.0,0.28,9.75,0.23,4.25,0.27,11.75,0.35,17.5,0.32,25.5,0.3,2.5,0.0,0.0,0.42,4.75,0.31,21.0,0.18,2.75,0.36,2.75,0.0,0.0,0.33,0.75,0.0,0.25,0.0,1.0,396.5,4,0.07,0.01,2.72,0.0,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.06,1.13,0.68,0.03,0.03,0.01,0.0,0.0,0.0,1.08,1.59,0.06,0.0,0.05,0.02,0.04,0.02,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0
51668,A. Kuol,CF,CC Mariners,1.17,0.31,1.0,0.02,0.31,0.54,0.05,0.03,0.05,0.07,0.09,0.0,0.13,0.14,0.01,0.0,0.04,0.0,0.0,0.19,0.0,0.07,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.81,0.0,0.13,0.19,0.0,1.0,0.0,0.18,0.9,0.08,0.35,0.81,0.44,0.08,0.2,0.03,0.07,0.25,0.0,0.72,0.14,0.1,0.0,0.16,0.08,0.07,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,98.72,1,1.07,0.28,0.91,0.02,0.28,0.49,0.05,0.03,0.05,0.06,0.08,0.0,0.12,0.13,0.01,0.0,0.04,0.0,0.0,0.17,0.0,0.06,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.32,0.74,0.0,0.12,0.17,0.0,0.91,0.0,0.16,0.82,0.07,0.32,0.74,0.4,0.07,0.18,0.03,0.06,0.23,0.0,0.66,0.13,0.09,0.0,0.15,0.07,0.06
51675,A. Thurgate,LM,Western United,0.67,0.24,7.75,0.02,0.16,0.26,0.0,0.11,0.0,0.04,0.07,0.0,0.03,0.15,0.0,0.06,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.2,0.01,0.0,3.25,0.0,4.0,0.5,0.5,0.17,0.0,0.16,0.08,0.0,7.75,0.0,0.0,0.38,0.19,0.1,0.25,0.37,0.03,0.14,0.11,0.0,0.06,0.18,0.03,0.4,0.17,0.02,0.03,0.2,0.04,0.0,0.29,24.5,0.28,21.0,0.28,3.5,0.0,0.0,0.2,10.0,0.45,9.0,0.18,5.5,0.39,11.5,0.27,5.5,0.0,0.5,0.0,6.0,0.5,9.0,0.11,4.5,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.33,3.0,180.31,2,0.33,0.12,3.87,0.01,0.08,0.13,0.0,0.05,0.0,0.02,0.03,0.0,0.01,0.07,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.62,0.0,2.0,0.25,0.25,0.08,0.0,0.08,0.04,0.0,3.87,0.0,0.0,0.19,0.09,0.05,0.12,0.18,0.01,0.07,0.05,0.0,0.03,0.09,0.01,0.2,0.08,0.01,0.01,0.1,0.02,0.0
51678,J. Duncan,GK,Melbourne V FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,6.0,0.0,0.0,0.25,4.0,0.0,2.0,0.33,3.0,0.0,2.0,0.0,1.0,0.25,4.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.42,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51681,S. Ugarković,LM,Melbourne City,1.47,0.54,0.5,0.02,0.41,0.68,0.04,0.06,0.07,0.06,0.14,0.01,0.25,0.16,0.03,0.03,0.04,0.01,0.0,0.11,0.03,0.04,0.0,0.0,0.02,0.05,0.22,0.09,0.0,0.0,0.25,0.0,0.25,0.0,0.39,1.09,0.0,0.19,0.36,0.0,0.5,0.0,0.0,0.56,0.69,0.22,0.49,0.98,0.41,0.19,0.33,0.02,0.12,0.42,0.09,1.07,0.17,0.19,0.03,0.39,0.12,0.03,0.32,22.0,0.17,6.0,0.38,16.0,0.0,0.0,0.31,13.0,0.33,3.0,0.33,6.0,0.35,17.0,0.2,5.0,0.0,0.0,0.0,0.0,0.33,15.0,0.29,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.72,1,1.34,0.49,0.46,0.02,0.37,0.62,0.04,0.05,0.06,0.05,0.13,0.01,0.23,0.15,0.03,0.03,0.04,0.01,0.0,0.1,0.03,0.04,0.0,0.0,0.02,0.05,0.2,0.08,0.0,0.0,0.23,0.0,0.23,0.0,0.36,0.99,0.0,0.17,0.33,0.0,0.46,0.0,0.0,0.51,0.63,0.2,0.45,0.89,0.37,0.17,0.3,0.02,0.11,0.38,0.08,0.98,0.15,0.17,0.03,0.36,0.11,0.03
51685,L. Jackson,LCB,Melbourne V FC,0.49,0.0,1.25,0.0,0.04,0.06,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1.0,-0.25,0.01,0.43,0.04,0.0,0.0,0.0,1.25,0.0,0.0,0.06,0.42,0.0,0.09,0.39,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.34,35.5,0.17,6.0,0.34,23.0,0.46,6.5,0.24,23.0,0.53,7.5,0.5,5.0,0.36,26.0,0.4,2.5,0.0,0.0,0.31,6.5,0.34,24.0,0.2,2.5,0.67,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,196.24,2,0.22,0.0,0.57,0.0,0.02,0.03,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.46,-0.11,0.0,0.2,0.02,0.0,0.0,0.0,0.57,0.0,0.0,0.03,0.19,0.0,0.04,0.18,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0
51694,T. Gomulka,RM,Perth Glory,0.32,0.07,8.5,0.01,0.1,0.17,0.0,0.02,0.0,0.0,0.01,0.01,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.25,3.0,0.0,1.75,3.5,0.07,0.25,0.0,0.03,0.04,0.0,4.5,4.0,0.0,0.11,0.12,0.1,0.18,0.12,0.02,0.05,0.01,0.02,0.05,0.01,0.0,0.23,0.04,0.01,0.0,0.06,0.0,0.0,0.17,29.0,0.0,4.0,0.2,25.0,0.0,0.0,0.22,9.0,0.3,10.0,0.0,10.0,0.19,21.0,0.33,3.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,9.0,102.13,1,0.28,0.06,7.49,0.01,0.09,0.15,0.0,0.02,0.0,0.0,0.01,0.01,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.22,2.64,0.0,1.54,3.08,0.06,0.22,0.0,0.03,0.04,0.0,3.97,3.52,0.0,0.1,0.11,0.09,0.16,0.11,0.02,0.04,0.01,0.02,0.04,0.01,0.0,0.2,0.04,0.01,0.0,0.05,0.0,0.0
51713,C. Elliott,RB,Auckland FC,0.55,0.22,3.0,0.0,0.14,0.28,0.0,0.01,0.07,0.06,0.01,0.0,0.06,0.1,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.02,0.07,0.05,0.04,0.25,1.25,0.0,0.5,1.0,0.03,0.39,0.13,0.02,0.12,0.08,0.0,2.0,1.0,0.0,0.11,0.45,0.17,0.38,0.07,0.0,0.0,0.22,0.05,0.17,0.03,0.27,0.14,0.06,0.01,0.12,0.1,0.0,0.27,24.0,0.0,0.5,0.25,16.0,0.33,7.5,0.5,2.0,0.44,4.5,0.2,17.5,0.29,10.5,0.37,8.0,0.5,2.0,0.0,2.0,0.33,13.5,0.25,6.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,150.18,2,0.33,0.13,1.8,0.0,0.08,0.17,0.0,0.01,0.04,0.04,0.01,0.0,0.04,0.06,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.04,0.03,0.02,0.15,0.75,0.0,0.3,0.6,0.02,0.23,0.08,0.01,0.07,0.05,0.0,1.2,0.6,0.0,0.07,0.27,0.1,0.23,0.04,0.0,0.0,0.13,0.03,0.1,0.02,0.16,0.08,0.04,0.01,0.07,0.06,0.0
104563,N. Atkinson,RB,Melbourne City,0.47,0.22,1.0,0.01,0.09,0.32,0.0,0.01,0.0,0.02,0.01,0.0,0.04,0.14,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.0,0.0,0.04,0.04,0.06,0.0,0.5,0.0,0.5,0.0,0.31,0.16,0.0,0.14,0.09,0.0,1.0,0.0,0.0,0.0,0.04,0.43,0.13,0.33,0.04,0.0,0.01,0.21,0.05,0.17,0.1,0.27,0.03,0.04,0.1,0.05,0.14,0.04,0.37,52.0,0.32,34.0,0.44,18.0,0.0,0.0,0.62,8.0,0.38,8.0,0.31,36.0,0.38,24.0,0.47,17.0,0.5,2.0,0.22,9.0,0.4,20.0,0.39,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,3.0,0.0,2.0,98.75,1,0.43,0.2,0.91,0.01,0.08,0.29,0.0,0.01,0.0,0.02,0.01,0.0,0.04,0.13,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.0,0.0,0.04,0.04,0.05,0.0,0.46,0.0,0.46,0.0,0.28,0.15,0.0,0.13,0.08,0.0,0.91,0.0,0.0,0.0,0.04,0.39,0.12,0.3,0.04,0.0,0.01,0.19,0.05,0.15,0.09,0.25,0.03,0.04,0.09,0.05,0.13,0.04
104563,N. Atkinson,RM,Melbourne City,1.19,0.59,1.75,0.01,0.3,0.58,0.02,0.05,0.1,0.05,0.08,0.0,0.12,0.39,0.01,0.01,0.07,0.0,0.0,0.1,0.01,0.23,0.0,0.01,0.0,0.02,0.1,0.11,0.01,0.0,1.0,0.0,0.75,0.0,0.32,0.87,0.0,0.13,0.46,0.0,1.25,0.5,0.0,0.12,0.63,0.44,0.26,0.92,0.27,0.05,0.32,0.22,0.09,0.5,0.25,0.62,0.28,0.18,0.08,0.38,0.15,0.07,0.38,29.0,0.25,8.0,0.43,21.0,0.0,0.0,0.25,8.0,0.5,8.0,0.38,13.0,0.32,19.0,0.62,8.0,0.5,2.0,0.0,1.0,0.35,17.0,0.44,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,98.72,1,1.08,0.54,1.6,0.01,0.27,0.53,0.02,0.05,0.09,0.05,0.07,0.0,0.11,0.36,0.01,0.01,0.06,0.0,0.0,0.09,0.01,0.21,0.0,0.01,0.0,0.02,0.09,0.1,0.01,0.0,0.91,0.0,0.68,0.0,0.29,0.79,0.0,0.12,0.42,0.0,1.14,0.46,0.0,0.11,0.57,0.4,0.24,0.84,0.25,0.05,0.29,0.2,0.08,0.46,0.23,0.57,0.26,0.16,0.07,0.35,0.14,0.06
114464,G. Ferreyra,RCB,Melbourne City,0.15,0.0,0.75,0.01,0.03,0.04,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.04,0.11,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.02,0.07,0.08,0.08,0.07,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.39,25.5,0.38,13.0,0.4,12.5,0.0,0.0,0.5,5.0,0.37,8.0,0.36,12.5,0.45,15.5,0.34,3.0,1.0,0.5,0.33,6.0,0.33,13.5,0.33,3.0,0.67,1.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,120.5,2,0.11,0.0,0.56,0.01,0.02,0.03,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.19,0.03,0.08,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.01,0.05,0.06,0.06,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0
133498,F. De Vries,LB,Auckland FC,2.28,1.14,5.75,0.01,0.27,1.46,0.02,0.02,0.22,0.17,0.09,0.0,0.1,0.76,0.0,0.01,0.21,0.0,0.06,0.0,0.0,0.14,0.0,0.13,0.0,0.01,0.19,0.45,0.22,0.0,1.25,0.25,1.75,2.5,0.52,1.64,0.11,0.23,0.86,0.06,3.25,2.0,0.5,1.86,0.4,0.03,0.43,1.81,0.71,0.8,0.35,0.0,0.19,0.96,0.53,1.14,0.32,0.34,0.13,0.38,0.42,0.16,0.31,28.75,0.43,5.75,0.28,19.5,0.21,3.5,0.29,22.5,0.45,5.0,0.0,1.25,0.2,13.75,0.42,13.25,0.5,2.0,0.0,1.25,0.2,8.75,0.4,13.0,0.5,1.0,0.0,0.25,0.0,0.75,0.33,1.5,0.33,1.5,328.12,4,0.63,0.31,1.58,0.0,0.07,0.4,0.01,0.01,0.06,0.05,0.02,0.0,0.03,0.21,0.0,0.0,0.06,0.0,0.02,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.05,0.12,0.06,0.0,0.34,0.07,0.48,0.69,0.14,0.45,0.03,0.06,0.24,0.02,0.89,0.55,0.14,0.51,0.11,0.01,0.12,0.5,0.19,0.22,0.1,0.0,0.05,0.26,0.15,0.31,0.09,0.09,0.04,0.1,0.12,0.04
133501,L. Rogerson,RW,Auckland FC,6.79,3.64,8.75,0.02,0.62,3.8,0.07,0.59,0.87,0.39,0.44,0.0,0.27,1.86,0.01,0.56,0.65,0.02,0.29,0.09,0.01,2.59,0.0,0.06,0.05,0.08,0.36,0.41,0.01,0.0,-0.25,0.0,8.25,0.75,1.63,3.48,1.67,1.01,1.63,1.03,2.25,3.75,2.75,0.24,5.0,1.55,0.64,6.13,3.71,0.07,2.83,0.74,0.22,3.43,2.51,3.3,1.94,0.8,0.19,2.05,1.32,0.2,0.26,19.25,0.3,2.5,0.29,12.75,0.12,4.0,0.25,2.0,0.64,2.75,0.19,14.5,0.16,9.5,0.4,8.75,0.75,1.0,0.0,0.5,0.12,6.0,0.4,8.0,0.0,0.0,0.0,0.25,0.25,1.0,0.0,0.75,0.2,2.5,309.72,4,1.97,1.06,2.54,0.01,0.18,1.1,0.02,0.17,0.25,0.11,0.13,0.0,0.08,0.54,0.0,0.16,0.19,0.01,0.08,0.03,0.0,0.75,0.0,0.02,0.01,0.02,0.1,0.12,0.0,0.0,-0.07,0.0,2.4,0.22,0.47,1.01,0.49,0.29,0.47,0.3,0.65,1.09,0.8,0.07,1.45,0.45,0.19,1.78,1.08,0.02,0.82,0.22,0.06,1.0,0.73,0.96,0.56,0.23,0.06,0.6,0.38,0.06
133852,C. Hollman,RDM,Sydney FC,0.87,0.32,5.0,0.01,0.09,0.6,0.0,0.04,0.0,0.11,0.02,0.0,0.01,0.25,0.0,0.04,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.19,0.08,0.03,0.0,0.5,0.0,3.0,1.5,0.64,0.23,0.0,0.3,0.01,0.0,4.25,0.75,0.0,0.42,0.18,0.27,0.16,0.7,0.29,0.11,0.01,0.19,0.02,0.29,0.14,0.64,0.11,0.12,0.0,0.23,0.08,0.0,0.12,43.0,0.09,22.0,0.14,21.0,0.0,0.0,0.27,11.0,0.0,9.0,0.09,23.0,0.04,23.0,0.25,12.0,0.0,0.0,0.1,10.0,0.06,18.0,0.23,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,96.0,1,0.82,0.3,4.69,0.01,0.08,0.56,0.0,0.04,0.0,0.1,0.02,0.0,0.01,0.23,0.0,0.04,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.18,0.08,0.03,0.0,0.47,0.0,2.81,1.41,0.6,0.22,0.0,0.28,0.01,0.0,3.98,0.7,0.0,0.39,0.17,0.25,0.15,0.66,0.27,0.1,0.01,0.18,0.02,0.27,0.13,0.6,0.1,0.11,0.0,0.22,0.08,0.0
133854,A. Segecic,LW,Sydney FC,4.45,2.21,0.5,0.05,0.91,2.31,0.01,0.11,0.4,0.2,0.46,0.01,0.38,1.2,0.01,0.0,0.38,0.07,0.15,0.86,0.01,0.68,0.0,0.0,0.0,0.01,0.64,0.02,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,4.35,0.0,0.01,2.2,0.0,0.0,0.5,1.02,2.52,0.91,1.13,3.31,1.72,0.45,1.41,0.34,0.49,1.71,0.8,1.92,1.06,0.67,0.38,0.94,1.11,0.14,0.42,12.0,0.0,0.0,1.0,1.0,0.36,11.0,0.25,8.0,1.0,2.0,0.5,2.0,0.2,5.0,0.67,6.0,0.0,0.0,0.0,0.0,0.5,4.0,0.67,3.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,1.0,0.0,2.0,94.65,1,4.23,2.1,0.48,0.05,0.87,2.2,0.01,0.1,0.38,0.19,0.44,0.01,0.36,1.14,0.01,0.0,0.36,0.07,0.14,0.82,0.01,0.65,0.0,0.0,0.0,0.01,0.61,0.02,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.1,4.14,0.0,0.01,2.09,0.0,0.0,0.48,0.97,2.4,0.87,1.07,3.15,1.64,0.43,1.34,0.32,0.47,1.63,0.76,1.83,1.01,0.64,0.36,0.89,1.06,0.13
157294,R. Teague,RDM,Melbourne V FC,1.16,0.39,5.25,0.0,0.12,0.83,0.0,0.01,0.12,0.03,0.06,0.0,0.02,0.29,0.0,0.0,0.08,0.0,0.0,0.08,0.01,0.09,0.01,0.0,0.0,0.0,0.0,0.18,0.02,0.0,1.5,0.5,2.5,0.75,0.08,0.66,0.43,0.02,0.28,0.1,0.75,3.75,0.75,0.27,0.67,0.22,0.24,0.91,0.26,0.0,0.34,0.04,0.02,0.37,0.18,0.97,0.01,0.08,0.0,0.31,0.08,0.0,0.13,31.0,0.0,2.5,0.12,17.5,0.18,11.0,0.18,13.5,0.13,7.5,0.05,10.0,0.17,15.0,0.09,12.0,1.0,0.5,0.33,1.5,0.09,10.5,0.08,14.0,0.0,0.5,0.0,0.0,0.67,1.5,0.0,0.0,0.17,3.0,156.5,2,0.67,0.22,3.02,0.0,0.07,0.48,0.0,0.01,0.07,0.02,0.03,0.0,0.01,0.17,0.0,0.0,0.05,0.0,0.0,0.05,0.01,0.05,0.01,0.0,0.0,0.0,0.0,0.1,0.01,0.0,0.86,0.29,1.44,0.43,0.05,0.38,0.25,0.01,0.16,0.06,0.43,2.16,0.43,0.16,0.39,0.13,0.14,0.52,0.15,0.0,0.2,0.02,0.01,0.21,0.1,0.56,0.01,0.05,0.0,0.18,0.05,0.0
159688,J. Valadon,LDM,Melbourne V FC,1.89,0.39,3.75,0.02,0.18,1.12,0.0,0.11,0.29,0.03,0.12,0.01,0.03,0.32,0.0,0.01,0.01,0.0,0.0,0.12,0.01,0.0,0.0,0.0,0.0,0.0,0.09,0.17,0.0,0.25,-0.25,0.5,2.0,1.25,0.44,1.1,0.35,0.09,0.29,0.02,0.75,2.75,0.25,0.53,0.88,0.47,0.4,1.45,0.49,0.06,0.23,0.1,0.08,0.31,0.12,1.42,0.18,0.12,0.0,0.25,0.14,0.0,0.36,29.5,0.14,3.5,0.33,17.0,0.5,9.0,0.4,15.0,0.21,7.0,0.4,7.5,0.38,14.5,0.33,12.0,1.0,1.0,0.0,0.0,0.35,10.0,0.36,11.0,1.0,0.5,0.0,0.0,0.5,1.0,0.2,2.5,0.33,4.5,196.24,2,0.87,0.18,1.72,0.01,0.08,0.51,0.0,0.05,0.13,0.01,0.06,0.0,0.01,0.15,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.0,0.11,-0.11,0.23,0.92,0.57,0.2,0.5,0.16,0.04,0.13,0.01,0.34,1.26,0.11,0.24,0.4,0.22,0.18,0.67,0.22,0.03,0.11,0.05,0.04,0.14,0.06,0.65,0.08,0.06,0.0,0.11,0.06,0.0
