player_id,player_name,player_position,team_shortname,top_movement,top_off_ball_runs,top_choice,top_choice_attempts,top_press,top_movement_build_up,top_movement_create,top_movement_finish,top_movement_direct,top_movement_quick_break,top_movement_transition,top_movement_set_play,top_movement_chaotic,top_off_ball_runs_build_up,top_off_ball_runs_create,top_off_ball_runs_finish,top_off_ball_runs_direct,top_off_ball_runs_quick_break,top_off_ball_runs_transition,top_off_ball_runs_set_play,top_off_ball_runs_chaotic,top_off_ball_runs_behind,top_off_ball_runs_coming_short,top_off_ball_runs_cross_receiver,top_off_ball_runs_dropping_off,top_off_ball_runs_overlap,top_off_ball_runs_pulling_half_space,top_off_ball_runs_pulling_wide,top_off_ball_runs_run_ahead_of_the_ball,top_off_ball_runs_support,top_off_ball_runs_underlap,top_press_pressing,top_press_pressure,top_press_counter_press,top_press_recovery_press,top_press_other,top_movement_winning,top_movement_drawing,top_movement_loosing,top_off_ball_runs_winning,top_off_ball_runs_drawing,top_off_ball_runs_loosing,top_choice_winning,top_choice_drawing,top_choice_loosing,top_choice_attempts_winning,top_choice_attempts_drawing,top_choice_attempts_loosing,top_press_winning,top_press_drawing,top_press_loosing,top_movement_left,top_movement_center,top_movement_right,top_movement_middle_third,top_movement_attacking_third,top_movement_penalty,top_off_ball_runs_left,top_off_ball_runs_center,top_off_ball_runs_right,top_off_ball_runs_middle_third,top_off_ball_runs_attacking_third,top_off_ball_runs_penalty,top_choice_left,top_choice_center,top_choice_right,top_choice_attempts_left,top_choice_attempts_center,top_choice_attempts_right,top_choice_middle_third,top_choice_attacking_third,top_choice_attempts_middle_third,top_choice_attempts_attacking_third,top_choice_penalty,top_choice_attempts_penalty,top_choice_build_up,top_choice_create,top_choice_finish,top_choice_direct,top_choice_quick_break,top_choice_transition,top_choice_set_play,top_choice_chaotic,top_choice_attempts_build_up,top_choice_attempts_create,top_choice_attempts_finish,top_choice_attempts_direct,top_choice_attempts_quick_break,top_choice_attempts_transition,top_choice_attempts_set_play,top_choice_attempts_chaotic,top_movement_jogging,top_movement_running,top_movement_hsr,top_movement_sprinting,top_off_ball_runs_running,top_off_ball_runs_hsr,top_off_ball_runs_sprinting
795515,W. Wilson,RW,CC Mariners,0.58,0.2,0.33,3.0,1.75,0.01,0.09,0.33,0.0,0.03,0.02,0.1,0.02,0.0,0.03,0.06,0.0,0.0,0.01,0.1,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.05,0.12,0.0,0.0,1.0,0.0,0.25,0.5,0.0,0.28,0.31,0.0,0.04,0.17,0.0,0.0,0.33,0.0,0.0,3.0,0.0,1.75,0.0,0.02,0.5,0.07,0.09,0.5,0.29,0.0,0.15,0.06,0.05,0.16,0.1,0.0,0.0,0.33,0.0,0.0,3.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.38,0.14,0.06,0.0,0.14,0.07,0.0
51681,S. Ugarković,LM,Melbourne City,1.47,0.54,0.32,22.0,0.5,0.02,0.41,0.68,0.04,0.06,0.07,0.06,0.14,0.01,0.25,0.16,0.03,0.03,0.04,0.01,0.0,0.11,0.03,0.04,0.0,0.0,0.02,0.05,0.22,0.09,0.0,0.0,0.25,0.0,0.25,0.0,0.39,1.09,0.0,0.19,0.36,0.0,0.17,0.38,0.0,6.0,16.0,0.0,0.5,0.0,0.0,0.56,0.69,0.22,0.49,0.98,0.41,0.19,0.33,0.02,0.12,0.42,0.09,0.31,0.33,0.33,13.0,3.0,6.0,0.35,0.2,17.0,5.0,0.0,0.0,0.0,0.33,0.29,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,1.07,0.17,0.19,0.03,0.39,0.12,0.03
771861,Z. Schreiber,DM,Melbourne City,0.33,0.05,0.31,48.0,2.75,0.01,0.19,0.08,0.0,0.01,0.01,0.03,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.75,0.0,0.75,1.25,0.09,0.24,0.0,0.0,0.04,0.0,0.06,0.44,0.0,16.0,32.0,0.0,2.0,0.75,0.0,0.13,0.12,0.08,0.27,0.05,0.0,0.02,0.01,0.01,0.03,0.02,0.0,0.47,0.14,0.27,19.0,14.0,15.0,0.35,0.5,34.0,4.0,0.0,0.0,0.33,0.27,0.25,1.0,0.0,0.0,1.0,0.0,3.0,33.0,8.0,2.0,0.0,1.0,1.0,0.0,0.28,0.02,0.0,0.0,0.05,0.0,0.0
795511,N. Paull,LCB,CC Mariners,0.63,0.47,0.29,35.0,2.0,0.0,0.02,0.01,0.0,0.46,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.25,0.25,0.0,0.01,0.62,0.0,0.0,0.47,0.0,0.23,0.32,0.0,13.0,22.0,0.0,1.0,1.0,0.54,0.04,0.04,0.03,0.59,0.09,0.47,0.0,0.0,0.0,0.46,0.46,0.23,0.5,0.0,26.0,8.0,1.0,0.36,0.5,14.0,2.0,0.0,0.0,0.19,0.33,0.0,0.67,0.0,0.0,1.0,0.0,16.0,12.0,0.0,3.0,1.0,0.0,1.0,2.0,0.15,0.0,0.46,0.0,0.0,0.46,0.0
9520,S. Souprayen,LCB,Melbourne City,0.24,0.03,0.29,85.0,0.75,0.0,0.07,0.11,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.04,0.19,0.0,0.02,0.01,0.0,0.44,0.25,0.0,18.0,67.0,0.0,0.25,0.5,0.0,0.14,0.1,0.0,0.11,0.11,0.04,0.03,0.0,0.0,0.01,0.02,0.02,0.22,0.38,0.3,41.0,34.0,10.0,0.35,0.0,63.0,6.0,0.0,0.0,0.31,0.32,0.11,0.0,0.0,0.0,0.0,0.0,13.0,62.0,9.0,1.0,0.0,0.0,0.0,0.0,0.17,0.02,0.0,0.0,0.03,0.0,0.0
51051,C. Talbot,RB,Melbourne City,0.4,0.17,0.29,41.0,0.5,0.0,0.07,0.19,0.01,0.04,0.01,0.07,0.01,0.0,0.03,0.06,0.01,0.02,0.0,0.03,0.01,0.0,0.0,0.0,0.01,0.03,0.0,0.01,0.04,0.05,0.02,0.0,0.25,0.0,0.25,0.0,0.06,0.35,0.0,0.04,0.13,0.0,0.29,0.3,0.0,14.0,27.0,0.0,0.25,0.25,0.0,0.0,0.02,0.39,0.12,0.28,0.04,0.0,0.0,0.16,0.03,0.13,0.02,0.6,0.5,0.22,5.0,4.0,32.0,0.18,0.27,17.0,15.0,0.33,3.0,0.5,0.27,0.36,0.0,0.0,0.0,0.33,0.0,2.0,22.0,11.0,0.0,2.0,1.0,3.0,0.0,0.22,0.07,0.06,0.01,0.1,0.06,0.0
771857,H. Politidis,LF,Melbourne City,1.68,1.14,0.27,11.0,0.75,0.01,0.34,0.4,0.04,0.14,0.72,0.01,0.01,0.0,0.13,0.28,0.04,0.09,0.58,0.0,0.01,0.15,0.02,0.69,0.01,0.0,0.04,0.01,0.19,0.03,0.0,0.0,0.5,0.0,0.25,0.0,1.09,0.59,0.0,0.81,0.33,0.0,0.4,0.17,0.0,5.0,6.0,0.0,0.5,0.25,0.0,0.69,0.99,0.0,0.33,1.33,0.84,0.37,0.77,0.0,0.11,1.02,0.8,0.17,0.5,0.0,6.0,4.0,1.0,0.43,0.0,7.0,1.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,1.0,0.58,0.18,0.32,0.5,0.2,0.48,0.46
29856,A. McCalmont,RM,CC Mariners,0.4,0.2,0.25,20.0,2.75,0.01,0.13,0.15,0.0,0.05,0.0,0.03,0.04,0.0,0.07,0.07,0.0,0.05,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.08,0.08,0.0,0.0,1.25,0.0,1.0,0.5,0.0,0.12,0.28,0.0,0.06,0.14,0.0,0.1,0.4,0.0,10.0,10.0,0.0,2.25,0.5,0.01,0.11,0.28,0.16,0.22,0.0,0.0,0.04,0.15,0.08,0.11,0.0,0.0,0.2,0.31,2.0,5.0,13.0,0.25,0.6,8.0,5.0,0.5,2.0,0.33,0.0,0.6,0.0,0.0,0.0,1.0,0.0,3.0,9.0,5.0,0.0,0.0,1.0,1.0,1.0,0.21,0.12,0.03,0.0,0.18,0.01,0.0
330380,D. Herrington,RCB,CC Mariners,0.0,0.0,0.25,4.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,4.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795508,H. Steele,LM,CC Mariners,0.25,0.1,0.24,25.0,2.75,0.01,0.1,0.08,0.0,0.0,0.03,0.01,0.02,0.0,0.03,0.04,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.0,0.0,1.25,0.0,1.5,0.0,0.0,0.11,0.14,0.0,0.06,0.04,0.0,0.3,0.2,0.0,10.0,15.0,0.0,1.5,1.25,0.1,0.12,0.03,0.12,0.11,0.02,0.05,0.04,0.01,0.04,0.06,0.02,0.25,0.12,0.4,12.0,8.0,5.0,0.31,1.0,13.0,2.0,0.0,0.0,0.0,0.11,0.67,0.0,0.0,0.0,0.0,0.5,7.0,9.0,3.0,0.0,0.0,0.0,0.0,6.0,0.15,0.03,0.02,0.0,0.07,0.02,0.0
